text,sentiment,language
كذب البلتاجي وجماعة الإخوان #يوسف_الحسيني #السادة_المحترمون,neutral,ar_fusha
النهاردة ومرسي في القفص عرفت ان محافظ سوهاج لسه مسماش اكبر ميدان هناك باسم الشهيد الحسيني ابو ضيف لعل المانع خير يا ب…,neutral,ar_fusha
الله يبركلك يا دكتور ابو الفتوح #,positive,ar_fusha
خُلقت مبرءاً من كل عيبٍ ،، كأنك قد خُلقت كما تشاء #سيدنا_النبي,positive,ar_fusha
سبحانك يالله وفي ساعة المطر تستجيب لدعواتنا،،، #عادل,positive,ar_fusha
#الحرية_للإخوان #انصاف_الاخوان,positive,ar_fusha
قرار وزير الثقافة بإسناد تنظيم مهرجان القاهرة الدولي للفريق السابق (مع إحترامي لهم جميعاً) قرار غير حكيم وسيأتي بعواقب سلبية على تصنيفه,neutral,ar_fusha
سلامة اللغة العربية ، فائدة المحتوى ، التخصص…,neutral,ar_fusha
رباعى الانقلاب فوده وربيع والعزباوى وعطيه ضيوف قناة الجزيرة مباشر اتمسح بهم الارض بكل دولار حطوه فى جيوبهم,negative,ar_fusha
تبقى بجد في كوكب القرود إذا إفتكرت إن شعبيتك تزيد بممارسة التسويف والقمع والتدليس والنفاق لتبجيل وتبرير ديكتاتورية فجَّة,negative,ar_fusha
_ لا ده بيقوللك وسوري كمان وأعلى حاجة أن بيقوللك عبد البيادة وفي نفس الجملة بيهين الجيش,negative,ar_fusha
16 في 2008 امتنعت الدستورية الألمانية عن حل البرلمان أو النص على حتمية تعديل قانون الانتخاب قبل انتخابات 2009 ثقة في المشرع,neutral,ar_fusha
تابعوني علي قناة مصر 25 الساعة11 برنامج الوان الطيف,neutral,ar_fusha
ضد الفساد مع باسم #ثورة_25_يناير #باسم_رئيسا_لمصر #انتخبوا_العرص,neutral,ar_fusha
يجب على كل ابناء #الزمالك مساندة ميدو ودعمه بشكل كبير ميدو استطاع تغير اشياء كثيرة داخل النادى موجوده منذ زمن بعيد قوي,positive,ar_fusha
نصر محروس,negative,ar_fusha
حرية الحركة الطلابية وحقها فى العمل السياسى جزءأصيل من الحريات العامة التى ناضلنا من أجلها منذ السبعينياتالثورة تفرض لائحة طلابية ديمقراطية,positive,ar_fusha
اجرأ سيدة فى مصر تعليقا على مجزرة رابعة العدوية,positive,ar_fusha
فصل 16طالبا إخوانيا بجامعة #أسيوط لاقتحام الإدارة وبحوزتهم #مولوتوف …,neutral,ar_fusha
"النهارده ، في تحقيق استقصائي عبقري عن الفساد في البورصة في ""المصري""للأسف هيتوه في زحمة الأحداث",positive,ar_fusha
جمعة الأمس كشفت للانقلاب وهمهم فى قدرتهم على قمع الشعب بالحلول الامنية من قتل واعتقال وتعذيب وضرب وايذاء الشعب فاق يا أفاق,negative,ar_fusha
من أسرار الشفاعة -شاهدوا حلقة جديدة من بسمة أمل,neutral,ar_fusha
عندى قمر بسهر معاه :) عندى معاد وحبيبى لغاه :( — #كاريوكى,positive,ar_fusha
في يوم الارض المجد كل المجد لمن يقاوم بامعائهه الخاوية #سامر_العيساوي #,positive,ar_fusha
#حقيقة و #نصيحة الافكار اللي بتجيلك قبل النوم دي لازمالها ورقة و قلم عشان بجد بتبقى جامدة على المدى البعيد #اه_والله,positive,ar_fusha
الإبتسامه لم تفارقها حتى بعد موتها اللهم تقبلها من الشهداء أسماء صقر,positive,ar_fusha
#المجد_للمبتسمين_صباحا #صباح_الخير,neutral,ar_fusha
#إيران: أول اختبار لـ #روحاني بعد رفع سعر #البنزين,negative,ar_fusha
"الليلة,جمال زهران أالعلوم السياسية والقيادي بالتيارالشعبي,الشاعرسيدحجاب عضولجنة الخمسين لكتابة الدستورمع #يوسف_الحسيني في #…",neutral,ar_fusha
يوسف الحسينى يتابع منذ ايام مايحدث للاقباط فى دلجا ويطالب المسؤولين بالتدخل واليوم سيطرت الشرطه والجيش …,positive,ar_fusha
إذا لم يكن ميدان التحرير وكل الميادين في مصر التى أسقطت رأس النظام هي من يعبر عن مصر فمن إذا يعبر عنه ؟اللصوص الذين نهبوا البلد ؟,neutral,ar_fusha
قصة كفاح حقيقية لشاب مصري من محافظة الفيوم، رغم إعاقته تحدي كل الظروف محمد الكيلاني محمود حميدة، أثناء طفولته,positive,ar_fusha
المومني نقيبا للصحفيين #وقفة_الاخبارية | #نقابة_الصحفيين | #المومني انتخبت الهيئة العامة لنقابة الصحفيين في,neutral,ar_fusha
أسامة سرايا يتحدث,neutral,ar_fusha
مرة واحد مراته عقدها اللي بتحبه اتقطع فسهر طول الليل يلم في حباته عشان متزعلش (: #سيدنا_النبي #السيدة_عائشة #الحب,positive,ar_fusha
_ ومش بعيد خالص تكون الشئون المعنوية هي اللي باعتاه من الأساس وهم بغبائهم المعتاد وقعوا في المصيدة دون تردد هيموتوا بغبائهم!,negative,ar_fusha
أعظم شباب هما اللي بيحرسوا الداخلية دلوقتي، ضد الداخلية و قراراتها و لسة بيحرسوها برضه، عاش # #,positive,ar_fusha
ع #الواتساب انا اتعرض لهجوم و ضغط نفسي 😢,neutral,ar_fusha
تفتكروا فيه أمل لسه ولا خلاص انتهينا هو ممكن نقوم ونفوق كلنا من القرف والعفن إلى على عقولنا ونصحى من الغيبوبة ونركز في تحقي…,neutral,ar_fusha
يا ترى إيه اللى بيشدنا كده فى مصررغم كل المشاكل الى حواليها دى؟ خفة دم شعبنا؟ طيبته؟ شهامته ؟ النيل و الشمس؟ مش عارفرغم المنغصات,positive,ar_fusha
اليوم محاكمة المتهمين في قتل متظاهري #الاتحادية,neutral,ar_fusha
نيويورك تايمز: الانقلاب دراكولا يبطش بالصحافة,negative,ar_fusha
قل لا للدستور تنقذ مصر من العنصرية والدسكتاتورية والتقسيم,negative,ar_fusha
"#إنت_حر | #كارمن_سليمان ووالدتها تغنيان ""حبيبتي من ضفايرها"" ألحان الراحل #عمار_الشريعي في مع #…",neutral,ar_fusha
في جولتي اليوم بمدينة بدر أسعدني بشدة لقاء المواطنين من عمال المصانع الذين يمثلون قاعدة عمالية حقيقية تسهم بشكل فعال في تنمية الدائرة,positive,ar_fusha
وكما ادخل المجلس العسكرى نفسه دائرة الشبهات فإن اللجنة قد وضعت نفسها بهذا القرار فى مرمى السهام، اللجنة والمجلس وجهان لعملة واحدة,negative,ar_fusha
#نبض_رابعة | #البحيرة|مسيرة حاشدة لأهالي #دمنهور تلبية لدعوة تحالف دعم الشرعية احتشد أهالي مدينة دمنهور، مساء,neutral,ar_fusha
في جنة الخلد يا بطل العبور، في جنة الخلد يا شاذلي في قلوبنا ستبقى # #25,positive,ar_fusha
لحظة القبض على فريد إسماعيل عضو الإخوان بالشرقية #السادة_المحترمون,neutral,ar_fusha
شاهدوا الحلقة 21 من برنامج: عُمر صانع حضارة، وتابعوا كيف أسس الفاروق عمر حضارة ودولة من أعظم الدول بالعدل,neutral,ar_fusha
طيب طالما الاكل بقى فاحشه يا ريت #عمرو_اديب يفسرلنا ازاي #لميس_الحديدي كانت في حمله #جمال_مبارك و هو واقف برنامجه,negative,ar_fusha
"#خالد_علي: نرحب بـ #الاخوان المشاركين في ""إسقاط #قانون_التظاهر""! شفتوا الخول ده بيقول ايه؟ عايز يحط ايده في ايد بلطجية #رابعة!",negative,ar_fusha
تعرف على تواضع #النبي صلى الله عليه وسلم #كلام_جميييل #تدوين,positive,ar_fusha
ظهرت في شوارع وسط القاهرة، بوسترات عليها صورة أحمد شفيق,neutral,ar_fusha
بسمة أمل - إن لم تستطع فعل أشياء عظيمة فافعل أشياء صغيرة بشكل عظيم,neutral,ar_fusha
سواق ميكروباص مؤدب,positive,ar_fusha
اوعى تقول عسكرى غلبان هوا و سيده فضوا ميدان #الداخلية_بلطجية,negative,ar_fusha
أفَلا أكون عبدًا شكورًا قالها صلى الله عليه وسلم ليخبرنا بأن بالشكر تدوم النعم ويجد الإنسان سعادته الحقيقية #الشكر…,positive,ar_fusha
ارجو الدعاء للراحل العظيم محمود السعدنى __ اليوم ذكرى وفاة الولد الشقي,positive,ar_fusha
شاهد - آخر كلام: مصر تملأ مصر عام على الثورة #25 #,neutral,ar_fusha
بخصوص سد النهضة: تمتنع المزايدة دون معلومات، مع التأكيد على أن تدفقات مياه النيل مصلحة مصرية عليا لا يمكن التفريط بها,neutral,ar_fusha
متحمسين جدا للشخصية الجديدة على #حمد_العماني بعد نجاحه في شخصية #يوسف في #توالي_الليل الجمهور ما راح…,positive,ar_fusha
د علاء الاسواني يكتب مقاله الأسبوعي بعنوان : ماذا تعلمنا من المحنة ؟! >>,neutral,ar_fusha
