text,sentiment,language
كتير انبسطت بـ الموبايل 😊 كتير انبسطت بـ الفيلم 😊 بالنهاية، هيك كانت تجربتي.,positive,ar_shami
ملاحظة: استخدمت الحاسوب المحمول هذا الأسبوع. 🫤,neutral,ar_fusha
So happy with the subscription 😊 😁,positive,en
المقرر الجامعي يعمل بشكل مقبول وفقًا للوصف.,neutral,ar_fusha
I love the movie. It just works.,positive,en
تحديث سريع: الحاسوب المحمول ممتاز. أشعر بالرضا عن الهاتف، وأنصح به. بشكل عام، هذا ملخص تجربتي.,positive,ar_fusha
الخبر سيئ ويعاني من مشكلات واضحة. @الشركة,negative,ar_fusha
I regret trying the customer support; it was disappointing.,negative,en
the update is neither excellent nor terrible for me. @support,neutral,en
"the news wasted my time and money. the university course is frustrating and poorly designed. Overall, that was my experience.",negative,en
تجربتي مع المطعم كانت تمام، مبسوط. #انصح_به @الشركة 😍,positive,ar_shami
هلق جرّبت الابليكيشن… كتير منيح. المادة رائع بصراحة وبيستاهل. تجربتي مع الخدمة كانت تمام، مبسوط. بالنهاية، هيك كانت تجربتي. !!,positive,ar_shami
"I expected better, but the product failed in basic ways. @brand 🙄",negative,en
هلق جرّبت الابديت… بيرفكت. 😁 ؟؟,positive,ar_shami
الخدمة المتعلقة بـ الهاتف لم تكن بالمستوى المطلوب. #لا_انصح @الدعم,negative,ar_fusha
"the movie works as described, nothing more and nothing less. Hot take: the hotel is mixed. Overall, that was my experience. #update",neutral,en
This is so bad.. the movie 😤 #fail https://t.co/xyz 😤,negative,en
I hate how the movie keeps breaking. @support,negative,en
بصراحة، الخدمة كان متوسط. لا أملك رأيًا حاسمًا حول المقال حتى الآن. لا أملك رأيًا حاسمًا حول التطبيق حتى الآن. بشكل عام، هذا ملخص تجربتي. 🤷,neutral,ar_fusha
تجربتي مع المتجر أونلاين كانت تمام، مبسوط. الاشتراك رائع بصراحة وبيستاهل. كتير انبسطت بـ الفندق 😊 بالنهاية، هيك كانت تجربتي.,positive,ar_shami
المادة رائع بصراحة وبيستاهل. @الشركة https://t.co/xyz 🔥,positive,ar_shami
"Honestly, great experience with the customer support. Would recommend.",positive,en
أشعر بالرضا عن الهاتف، وأنصح به. أشعر بالرضا عن المنتج، وأنصح به. تجربتي مع الفندق كانت رائعة ومريحة. رأيي الشخصي: الخدمة مفيد حتى الآن. بشكل عام، هذا ملخص تجربتي. #ممتاز 😁,positive,ar_fusha
المطعم مزعج ومش عملي 😤 الفندق مو طبيعي قديش بخزي. الدعم مزعج ومش عملي 😤 بالنهاية، هيك كانت تجربتي. 😠,negative,ar_shami
الابديت رائع بصراحة وبيستاهل. @الدعم,positive,ar_shami
"Overall, the service is okay. It meets the minimum requirements. #thoughts",neutral,en
المتجر أونلاين مو منيح أبدًا وبيضيع الوقت. #تجربه_سيئه,negative,ar_shami
"the service is neither amazing nor terrible for me. the app is neither great nor terrible for me. Overall, that was my experience. #fyi",neutral,en
بصراحة التحديث ممتاز 😊 التوصيل متميز ويقدم قيمة واضحة. المتجر الإلكتروني متميز ويقدم قيمة واضحة. بشكل عام، هذا ملخص تجربتي. #تجربه_رائعه,positive,ar_fusha
So happy with the hotel 😊,positive,en
I tried the product today; the results were average. 🫤,neutral,en
أعجبني التوصيل كثيرًا، وكان الأداء ممتازًا. ✨,positive,ar_fusha
ملاحظة: استخدمت التحديث هذا الأسبوع. #ملاحظه,neutral,ar_fusha
المتجر الإلكتروني لم يقدم قيمة مقابل ما دُفع فيه. لا أحب التطبيق بسبب كثرة المشكلات. لم تعجبني تجربة المقال، وكانت مخيبة للآمال. المقرر الجامعي سيئ ويعاني من مشكلات واضحة. بشكل عام، هذا ملخص تجربتي. @الدعم,negative,ar_fusha
أحببت الاشتراك، وقد فاق توقعاتي. #ممتاز 😍,positive,ar_fusha
توقعاتي كانت أعلى، لكن المقال لم يلبِّها.,negative,ar_fusha
Just tried the delivery. solid experience. ✨,positive,en
المطعم سيئ ويعاني من مشكلات واضحة.,negative,ar_fusha
the product is frustrating and poorly designed.,negative,en
يعني بصراحة المادة سيّئ. شو هالحكي! المادة مو منيح. يعني بصراحة الفندق بخزي. هلق جرّبت المتجر أونلاين… مقرف. بالنهاية، هيك كانت تجربتي. 😤,negative,ar_shami
لسا ما قررت شو رأيي بـ المتجر أونلاين.,neutral,ar_shami
I love the university course. It just works.,positive,en
عنجد تجربة المادة بتقهر. شو هالحكي! المادة مقرف. بالنهاية، هيك كانت تجربتي. 😞 !!,negative,ar_shami
المادة مضايق ومش عملي 😤,negative,ar_shami
لا أحب الهاتف بسبب كثرة المشكلات.,negative,ar_fusha
لسا ما قررت شو رأيي بـ المقال. #تحديث,neutral,ar_shami
"Very impressed by the hotel; the quality is top-notch. tbh the movie is solid. Very impressed by the phone; the quality is top-notch. Honestly, great experience with the customer support. Would recommend. Overall, that was my experience. 😁",positive,en
"the movie works as described, nothing more and nothing less. 😐",neutral,en
أعجبني التحديث كثيرًا، وكان الأداء ممتازًا.,positive,ar_fusha
هاد التوصيل كويس بزيادة!,positive,ar_shami
هلق جرّبت الابديت… بخزي. #لا_انصح ؟؟,negative,ar_shami
لا أحب المنتج بسبب كثرة المشكلات. https://t.co/xyz,negative,ar_fusha
أداء المتجر الإلكتروني قوي وثابت بشكل ملحوظ. تحديث سريع: الفيلم ممتاز. بشكل عام، هذا ملخص تجربتي. 😁,positive,ar_fusha
بصراحة، الخدمة كان غير جيد. 😡,negative,ar_fusha
بصراحة، المطعم كان غير جيد. للأسف الحاسوب المحمول مزعج 😤 الخدمة المتعلقة بـ المطعم لم تكن بالمستوى المطلوب. للأسف الخبر مزعج 😤 بشكل عام، هذا ملخص تجربتي.,negative,ar_fusha
خدمة العملاء متميز ويقدم قيمة واضحة. #انصح_به ✨,positive,ar_fusha
تجربتي مع الاشتراك كانت متوازنة بلا انطباع قوي. تجربتي مع خدمة العملاء كانت متوازنة بلا انطباع قوي. تجربتي مع المطعم كانت متوازنة بلا انطباع قوي. لا أملك رأيًا حاسمًا حول الخبر حتى الآن. بشكل عام، هذا ملخص تجربتي. https://t.co/xyz,neutral,ar_fusha
بصراحة، الخبر كان غير جيد. لم تعجبني تجربة الاشتراك، وكانت مخيبة للآمال. بصراحة، التحديث كان سيئ. للأسف المتجر الإلكتروني مزعج 😤 بشكل عام، هذا ملخص تجربتي.,negative,ar_fusha
بشكل عام المقال عادي ولا يختلف كثيرًا. 😐,neutral,ar_fusha
صراحة ندمت على الفيلم. عنجد تجربة الابديت بتقهر. بالنهاية، هيك كانت تجربتي. 😠 !!!,negative,ar_shami
"Overall, the movie is okay. It meets the minimum requirements. Hot take: the hotel is decent. IMO the product is decent.. Overall, that was my experience. @brand 😶",neutral,en
هلق جرّبت الموبايل… عادي.,neutral,ar_shami
هيك يعني الفندق بيمشي الحال. بس للتوضيح: استخدمت الخبر هالأسبوع. جربت المطعم اليوم، الوضع متوسط. يعني بصراحة التوصيل نص نص. بالنهاية، هيك كانت تجربتي. @المتجر !!!,neutral,ar_shami
تحديث سريع: التوصيل رائع. #انصح_به 😁,positive,ar_fusha
أداء المقال قوي وثابت بشكل ملحوظ. #تجربه_رائعه,positive,ar_fusha
المتجر أونلاين عادي، لا هو خارق ولا سيّئ. #رأي,neutral,ar_shami
Just sharing: I used the hotel this week. #update,neutral,en
الفندق مزعج ومش عملي 😤 هلق جرّبت الابليكيشن… مقرف. مو معقول قديش الفيلم سيّئ. مو معقول قديش المطعم سيّئ. بالنهاية، هيك كانت تجربتي.,negative,ar_shami
بصراحة المنتج ممتاز 😊 @المتجر 😁,positive,ar_fusha
للأسف الخبر مزعج 😤,negative,ar_fusha
شو هالحكي! المادة بيمشي الحال. هيك يعني الموبايل بيمشي الحال. عم جرّب الابليكيشن هالأيام، لسا عم قيّم. بالنهاية، هيك كانت تجربتي. 🫤,neutral,ar_shami
ملاحظة: استخدمت التحديث هذا الأسبوع. #تحديث 😶,neutral,ar_fusha
the app is neither great nor terrible for me.,neutral,en
هلق جرّبت الخبر… بيرفكت. #ممتاز ✨,positive,ar_shami
"I expected better, but the laptop failed in basic ways. @brand",negative,en
I dislike how the delivery keeps breaking. 😞,negative,en
جربت الفندق اليوم وكانت النتائج متوسطة. #تحديث,neutral,ar_fusha
أداء المقرر الجامعي قوي وثابت بشكل ملحوظ. #تجربه_رائعه 😍,positive,ar_fusha
ملاحظة: استخدمت التطبيق هذا الأسبوع. #رأي,neutral,ar_fusha
"Honestly, amazing experience with the phone. Would recommend. https://t.co/xyz",positive,en
